 # File spectrum.dat, created by Task#1 of TABOO on 2022.04.29 time=11.43.25
   # 1st column: l = Harmonic degree                
   # 2nd   "   : LOG10 (l)                          
   # 3th   "   : s, (kyrs**(-1))                    
   # 4rd   "   : LOG10(-s), with s in kyrs**(-1)    
   # 5th   "   : Relaxation time = -1000./s, (yrs)  
   # 6th   "   : LOG10 (Relaxation time (yrs))      


   9   0.9542425E+00  -0.7915435E+00  -0.1015252E+00   0.1263354E+04   0.3101525E+01
   9   0.9542425E+00  -0.3165900E+01   0.5004972E+00   0.3158660E+03   0.2499503E+01
   9   0.9542425E+00  -0.3179176E+01   0.5023146E+00   0.3145469E+03   0.2497685E+01
   9   0.9542425E+00  -0.3578900E+01   0.5537496E+00   0.2794155E+03   0.2446250E+01
   9   0.9542425E+00  -0.4480194E+01   0.6512968E+00   0.2232046E+03   0.2348703E+01
   9   0.9542425E+00  -0.4481578E+01   0.6514310E+00   0.2231357E+03   0.2348569E+01
   9   0.9542425E+00  -0.4512573E+01   0.6544243E+00   0.2216031E+03   0.2345576E+01
   9   0.9542425E+00  -0.4552664E+01   0.6582656E+00   0.2196516E+03   0.2341734E+01
   9   0.9542425E+00  -0.4614729E+01   0.6641462E+00   0.2166975E+03   0.2335854E+01
   9   0.9542425E+00  -0.4756841E+01   0.6773186E+00   0.2102235E+03   0.2322681E+01
   9   0.9542425E+00  -0.5021153E+01   0.7008035E+00   0.1991574E+03   0.2299197E+01


  10   0.1000000E+01  -0.1770413E-06  -0.6751926E+01   0.5648401E+10   0.9751926E+01
  10   0.1000000E+01  -0.4272145E-03  -0.3369354E+01   0.2340745E+07   0.6369354E+01
  10   0.1000000E+01  -0.4102327E-02  -0.2386970E+01   0.2437641E+06   0.5386970E+01
  10   0.1000000E+01  -0.1694412E-01  -0.1770981E+01   0.5901754E+05   0.4770981E+01
  10   0.1000000E+01  -0.1300407E+00  -0.8859209E+00   0.7689903E+04   0.3885921E+01
  10   0.1000000E+01  -0.1945862E+00  -0.7108880E+00   0.5139111E+04   0.3710888E+01
  10   0.1000000E+01  -0.2083416E+00  -0.6812240E+00   0.4799810E+04   0.3681224E+01
  10   0.1000000E+01  -0.2119137E+00  -0.6738410E+00   0.4718902E+04   0.3673841E+01
  10   0.1000000E+01  -0.3026601E+00  -0.5190448E+00   0.3304036E+04   0.3519045E+01
  10   0.1000000E+01  -0.8378548E+00  -0.7683126E-01   0.1193524E+04   0.3076831E+01
  10   0.1000000E+01  -0.3165900E+01   0.5004972E+00   0.3158660E+03   0.2499503E+01
  10   0.1000000E+01  -0.3181733E+01   0.5026637E+00   0.3142941E+03   0.2497336E+01
  10   0.1000000E+01  -0.3595440E+01   0.5557521E+00   0.2781301E+03   0.2444248E+01
  10   0.1000000E+01  -0.4480194E+01   0.6512968E+00   0.2232046E+03   0.2348703E+01
  10   0.1000000E+01  -0.4481661E+01   0.6514390E+00   0.2231315E+03   0.2348561E+01
  10   0.1000000E+01  -0.4513259E+01   0.6544903E+00   0.2215694E+03   0.2345510E+01
  10   0.1000000E+01  -0.4552664E+01   0.6582656E+00   0.2196516E+03   0.2341734E+01
  10   0.1000000E+01  -0.4627226E+01   0.6653207E+00   0.2161122E+03   0.2334679E+01
  10   0.1000000E+01  -0.4755099E+01   0.6771595E+00   0.2103006E+03   0.2322840E+01
  10   0.1000000E+01  -0.5021153E+01   0.7008035E+00   0.1991574E+03   0.2299197E+01


  11   0.1041393E+01  -0.2121307E-06  -0.6673396E+01   0.4714074E+10   0.9673396E+01
  11   0.1041393E+01  -0.5043988E-03  -0.3297226E+01   0.1982558E+07   0.6297226E+01
  11   0.1041393E+01  -0.4524498E-02  -0.2344430E+01   0.2210190E+06   0.5344430E+01
  11   0.1041393E+01  -0.1689188E-01  -0.1772322E+01   0.5920006E+05   0.4772322E+01
  11   0.1041393E+01  -0.1303083E+00  -0.8850280E+00   0.7674110E+04   0.3885028E+01
  11   0.1041393E+01  -0.1795492E+00  -0.7458164E+00   0.5569503E+04   0.3745816E+01
  11   0.1041393E+01  -0.2075368E+00  -0.6829050E+00   0.4818423E+04   0.3682905E+01
  11   0.1041393E+01  -0.2119137E+00  -0.6738410E+00   0.4718902E+04   0.3673841E+01
  11   0.1041393E+01  -0.2866492E+00  -0.5426493E+00   0.3488585E+04   0.3542649E+01
  11   0.1041393E+01  -0.8814496E+00  -0.5480250E-01   0.1134495E+04   0.3054803E+01
  11   0.1041393E+01  -0.3165900E+01   0.5004972E+00   0.3158660E+03   0.2499503E+01
  11   0.1041393E+01  -0.3184983E+01   0.5031071E+00   0.3139734E+03   0.2496893E+01
  11   0.1041393E+01  -0.3608607E+01   0.5573395E+00   0.2771153E+03   0.2442660E+01
  11   0.1041393E+01  -0.4480194E+01   0.6512968E+00   0.2232046E+03   0.2348703E+01
  11   0.1041393E+01  -0.4481788E+01   0.6514513E+00   0.2231252E+03   0.2348549E+01
  11   0.1041393E+01  -0.4513581E+01   0.6545212E+00   0.2215536E+03   0.2345479E+01
  11   0.1041393E+01  -0.4552664E+01   0.6582656E+00   0.2196516E+03   0.2341734E+01
  11   0.1041393E+01  -0.4639968E+01   0.6665150E+00   0.2155187E+03   0.2333485E+01
  11   0.1041393E+01  -0.4754155E+01   0.6770733E+00   0.2103423E+03   0.2322927E+01
  11   0.1041393E+01  -0.5021153E+01   0.7008035E+00   0.1991574E+03   0.2299197E+01


  12   0.1079181E+01  -0.2502921E-06  -0.6601553E+01   0.3995333E+10   0.9601553E+01
  12   0.1079181E+01  -0.5859147E-03  -0.3232166E+01   0.1706733E+07   0.6232166E+01
  12   0.1079181E+01  -0.4894906E-02  -0.2310256E+01   0.2042940E+06   0.5310256E+01
  12   0.1079181E+01  -0.1669451E-01  -0.1777426E+01   0.5989994E+05   0.4777426E+01
  12   0.1079181E+01  -0.1302713E+00  -0.8851514E+00   0.7676291E+04   0.3885151E+01
  12   0.1079181E+01  -0.1664943E+00  -0.7786006E+00   0.6006211E+04   0.3778601E+01
  12   0.1079181E+01  -0.2067095E+00  -0.6846395E+00   0.4837706E+04   0.3684639E+01
  12   0.1079181E+01  -0.2119137E+00  -0.6738410E+00   0.4718902E+04   0.3673841E+01
  12   0.1079181E+01  -0.2738700E+00  -0.5624556E+00   0.3651368E+04   0.3562456E+01
  12   0.1079181E+01  -0.9226110E+00  -0.3498136E-01   0.1083880E+04   0.3034981E+01
  12   0.1079181E+01  -0.3165900E+01   0.5004972E+00   0.3158660E+03   0.2499503E+01
  12   0.1079181E+01  -0.3188941E+01   0.5036464E+00   0.3135838E+03   0.2496354E+01
  12   0.1079181E+01  -0.3618871E+01   0.5585731E+00   0.2763293E+03   0.2441427E+01
  12   0.1079181E+01  -0.4480194E+01   0.6512968E+00   0.2232046E+03   0.2348703E+01
  12   0.1079181E+01  -0.4481950E+01   0.6514670E+00   0.2231172E+03   0.2348533E+01
  12   0.1079181E+01  -0.4513634E+01   0.6545263E+00   0.2215510E+03   0.2345474E+01
  12   0.1079181E+01  -0.4552664E+01   0.6582656E+00   0.2196516E+03   0.2341734E+01
  12   0.1079181E+01  -0.4652447E+01   0.6676814E+00   0.2149407E+03   0.2332319E+01
  12   0.1079181E+01  -0.4753700E+01   0.6770318E+00   0.2103625E+03   0.2322968E+01
  12   0.1079181E+01  -0.5021153E+01   0.7008035E+00   0.1991574E+03   0.2299197E+01


  13   0.1113943E+01  -0.2914961E-06  -0.6535367E+01   0.3430578E+10   0.9535367E+01
  13   0.1113943E+01  -0.6712159E-03  -0.3173138E+01   0.1489834E+07   0.6173138E+01
  13   0.1113943E+01  -0.5208776E-02  -0.2283264E+01   0.1919837E+06   0.5283264E+01
  13   0.1113943E+01  -0.1640395E-01  -0.1785051E+01   0.6096092E+05   0.4785051E+01
  13   0.1113943E+01  -0.1298984E+00  -0.8863963E+00   0.7698326E+04   0.3886396E+01
  13   0.1113943E+01  -0.1551840E+00  -0.8091531E+00   0.6443964E+04   0.3809153E+01
  13   0.1113943E+01  -0.2057484E+00  -0.6866635E+00   0.4860305E+04   0.3686663E+01
  13   0.1113943E+01  -0.2119137E+00  -0.6738410E+00   0.4718902E+04   0.3673841E+01
  13   0.1113943E+01  -0.2636082E+00  -0.5790411E+00   0.3793509E+04   0.3579041E+01
  13   0.1113943E+01  -0.9616375E+00  -0.1698861E-01   0.1039893E+04   0.3016989E+01
  13   0.1113943E+01  -0.3165900E+01   0.5004972E+00   0.3158660E+03   0.2499503E+01
  13   0.1113943E+01  -0.3193625E+01   0.5042839E+00   0.3131238E+03   0.2495716E+01
  13   0.1113943E+01  -0.3626740E+01   0.5595164E+00   0.2757297E+03   0.2440484E+01
  13   0.1113943E+01  -0.4480194E+01   0.6512968E+00   0.2232046E+03   0.2348703E+01
  13   0.1113943E+01  -0.4482144E+01   0.6514858E+00   0.2231075E+03   0.2348514E+01
  13   0.1113943E+01  -0.4513497E+01   0.6545132E+00   0.2215577E+03   0.2345487E+01
  13   0.1113943E+01  -0.4552664E+01   0.6582656E+00   0.2196516E+03   0.2341734E+01
  13   0.1113943E+01  -0.4664309E+01   0.6687873E+00   0.2143940E+03   0.2331213E+01
  13   0.1113943E+01  -0.4753523E+01   0.6770156E+00   0.2103703E+03   0.2322984E+01
  13   0.1113943E+01  -0.5021153E+01   0.7008035E+00   0.1991574E+03   0.2299197E+01


  14   0.1146128E+01  -0.3357119E-06  -0.6474033E+01   0.2978745E+10   0.9474033E+01
  14   0.1146128E+01  -0.7597498E-03  -0.3119329E+01   0.1316223E+07   0.6119329E+01
  14   0.1146128E+01  -0.5464011E-02  -0.2262488E+01   0.1830157E+06   0.5262488E+01
  14   0.1146128E+01  -0.1605772E-01  -0.1794316E+01   0.6227536E+05   0.4794316E+01
  14   0.1146128E+01  -0.1291454E+00  -0.8889211E+00   0.7743210E+04   0.3888921E+01
  14   0.1146128E+01  -0.1453154E+00  -0.8376883E+00   0.6881582E+04   0.3837688E+01
  14   0.1146128E+01  -0.2046458E+00  -0.6889972E+00   0.4886492E+04   0.3688997E+01
  14   0.1146128E+01  -0.2119137E+00  -0.6738410E+00   0.4718902E+04   0.3673841E+01
  14   0.1146128E+01  -0.2554760E+00  -0.5926499E+00   0.3914262E+04   0.3592650E+01
  14   0.1146128E+01  -0.9987882E+00  -0.5266121E-03   0.1001213E+04   0.3000527E+01
  14   0.1146128E+01  -0.3165900E+01   0.5004972E+00   0.3158660E+03   0.2499503E+01
  14   0.1146128E+01  -0.3199054E+01   0.5050216E+00   0.3125924E+03   0.2494978E+01
  14   0.1146128E+01  -0.3632690E+01   0.5602283E+00   0.2752781E+03   0.2439772E+01
  14   0.1146128E+01  -0.4480194E+01   0.6512968E+00   0.2232046E+03   0.2348703E+01
  14   0.1146128E+01  -0.4482366E+01   0.6515073E+00   0.2230965E+03   0.2348493E+01
  14   0.1146128E+01  -0.4513232E+01   0.6544877E+00   0.2215707E+03   0.2345512E+01
  14   0.1146128E+01  -0.4552664E+01   0.6582656E+00   0.2196516E+03   0.2341734E+01
  14   0.1146128E+01  -0.4675335E+01   0.6698127E+00   0.2138884E+03   0.2330187E+01
  14   0.1146128E+01  -0.4753493E+01   0.6770129E+00   0.2103716E+03   0.2322987E+01
  14   0.1146128E+01  -0.5021153E+01   0.7008035E+00   0.1991574E+03   0.2299197E+01


  15   0.1176091E+01  -0.3829068E-06  -0.6416907E+01   0.2611602E+10   0.9416907E+01
  15   0.1176091E+01  -0.8509625E-03  -0.3070090E+01   0.1175140E+07   0.6070090E+01
  15   0.1176091E+01  -0.5660948E-02  -0.2247111E+01   0.1766489E+06   0.5247111E+01
  15   0.1176091E+01  -0.1568209E-01  -0.1804596E+01   0.6376700E+05   0.4804596E+01
  15   0.1176091E+01  -0.1279692E+00  -0.8928944E+00   0.7814378E+04   0.3892894E+01
  15   0.1176091E+01  -0.1366330E+00  -0.8644444E+00   0.7318876E+04   0.3864444E+01
  15   0.1176091E+01  -0.2034401E+00  -0.6915635E+00   0.4915453E+04   0.3691564E+01
  15   0.1176091E+01  -0.2119137E+00  -0.6738410E+00   0.4718902E+04   0.3673841E+01
  15   0.1176091E+01  -0.2492070E+00  -0.6034398E+00   0.4012729E+04   0.3603440E+01
  15   0.1176091E+01  -0.1034265E+01   0.1463179E-01   0.9668703E+03   0.2985368E+01
  15   0.1176091E+01  -0.3165900E+01   0.5004972E+00   0.3158660E+03   0.2499503E+01
  15   0.1176091E+01  -0.3205242E+01   0.5058608E+00   0.3119889E+03   0.2494139E+01
  15   0.1176091E+01  -0.3637138E+01   0.5607598E+00   0.2749414E+03   0.2439240E+01
  15   0.1176091E+01  -0.4480194E+01   0.6512968E+00   0.2232046E+03   0.2348703E+01
